sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
192.168.0.33,192.168.0.255,41756,15600,17,1,63,,2021/03/28T15:42:46.469,0.000,2021/03/28T15:42:46.469,S0
192.168.0.33,192.168.0.255,57124,15600,17,1,63,,2021/03/28T15:42:52.469,0.000,2021/03/28T15:42:52.469,S0
192.168.0.33,192.168.0.255,56567,15600,17,1,63,,2021/03/28T15:42:58.470,0.000,2021/03/28T15:42:58.470,S0
192.168.0.33,192.168.0.255,50420,15600,17,1,63,,2021/03/28T15:43:04.471,0.000,2021/03/28T15:43:04.471,S0
192.168.0.33,192.168.0.255,53008,15600,17,1,63,,2021/03/28T15:43:10.472,0.000,2021/03/28T15:43:10.472,S0
192.168.0.33,192.168.0.10,50846,52525,17,1,440,,2021/03/28T15:43:10.740,0.000,2021/03/28T15:43:10.740,S0
192.168.0.33,192.168.0.10,59634,52525,17,1,440,,2021/03/28T15:43:11.749,0.000,2021/03/28T15:43:11.749,S0
192.168.0.33,192.168.0.10,36389,52525,17,1,440,,2021/03/28T15:43:12.747,0.000,2021/03/28T15:43:12.747,S0
192.168.0.33,192.168.0.10,42467,52525,17,1,440,,2021/03/28T15:43:13.752,0.000,2021/03/28T15:43:13.752,S0
192.168.0.33,192.168.0.255,53498,15600,17,1,63,,2021/03/28T15:43:16.473,0.000,2021/03/28T15:43:16.473,S0
192.168.0.33,192.168.0.255,36108,15600,17,1,63,,2021/03/28T15:43:22.474,0.000,2021/03/28T15:43:22.474,S0
192.168.0.33,192.168.0.255,54614,15600,17,1,63,,2021/03/28T15:43:28.475,0.000,2021/03/28T15:43:28.475,S0
192.168.0.33,192.168.0.255,43127,15600,17,1,63,,2021/03/28T15:43:34.476,0.000,2021/03/28T15:43:34.476,S0
192.168.0.33,192.168.0.255,53761,15600,17,1,63,,2021/03/28T15:43:40.476,0.000,2021/03/28T15:43:40.476,S0
192.168.0.33,192.168.0.255,44512,15600,17,1,63,,2021/03/28T15:43:46.486,0.000,2021/03/28T15:43:46.486,S0
192.168.0.33,192.168.0.255,36031,15600,17,1,63,,2021/03/28T15:43:52.478,0.000,2021/03/28T15:43:52.478,S0
192.168.0.33,192.168.0.255,57579,15600,17,1,63,,2021/03/28T15:43:58.479,0.000,2021/03/28T15:43:58.479,S0
192.168.0.33,192.168.0.255,54757,15600,17,1,63,,2021/03/28T15:44:04.480,0.000,2021/03/28T15:44:04.480,S0
192.168.0.33,192.168.0.255,46932,15600,17,1,63,,2021/03/28T15:44:10.480,0.000,2021/03/28T15:44:10.480,S0
192.168.0.33,192.168.0.255,47355,15600,17,1,63,,2021/03/28T15:44:16.481,0.000,2021/03/28T15:44:16.481,S0
192.168.0.33,192.168.0.255,59164,15600,17,1,63,,2021/03/28T15:44:22.482,0.000,2021/03/28T15:44:22.482,S0
192.168.0.33,192.168.0.255,36426,15600,17,1,63,,2021/03/28T15:44:28.484,0.000,2021/03/28T15:44:28.484,S0
192.168.0.33,192.168.0.255,37854,15600,17,1,63,,2021/03/28T15:44:34.485,0.000,2021/03/28T15:44:34.485,S0
192.168.0.33,192.168.0.255,36998,15600,17,1,63,,2021/03/28T15:44:40.486,0.000,2021/03/28T15:44:40.486,S0
192.168.0.33,192.168.0.255,55303,15600,17,1,63,,2021/03/28T15:44:46.487,0.000,2021/03/28T15:44:46.487,S0
192.168.0.33,192.168.0.255,43367,15600,17,1,63,,2021/03/28T15:44:52.488,0.000,2021/03/28T15:44:52.488,S0
192.168.0.33,192.168.0.255,34303,15600,17,1,63,,2021/03/28T15:44:58.488,0.000,2021/03/28T15:44:58.488,S0
192.168.0.33,192.168.0.255,33077,15600,17,1,63,,2021/03/28T15:45:04.489,0.000,2021/03/28T15:45:04.489,S0
192.168.0.33,192.168.0.255,54037,15600,17,1,63,,2021/03/28T15:45:10.490,0.000,2021/03/28T15:45:10.490,S0
192.168.0.33,192.168.0.10,49908,62579,17,1,440,,2021/03/28T15:45:10.749,0.000,2021/03/28T15:45:10.749,S0
192.168.0.33,192.168.0.10,40720,62579,17,1,440,,2021/03/28T15:45:11.764,0.000,2021/03/28T15:45:11.764,S0
192.168.0.33,192.168.0.10,33300,62579,17,1,440,,2021/03/28T15:45:12.772,0.000,2021/03/28T15:45:12.772,S0
192.168.0.33,192.168.0.10,47638,62579,17,1,440,,2021/03/28T15:45:13.774,0.000,2021/03/28T15:45:13.774,S0
192.168.0.33,192.168.0.255,60940,15600,17,1,63,,2021/03/28T15:45:16.492,0.000,2021/03/28T15:45:16.492,S0
192.168.0.33,192.168.0.255,57096,15600,17,1,63,,2021/03/28T15:45:22.494,0.000,2021/03/28T15:45:22.494,S0
192.168.0.33,192.168.0.255,42995,15600,17,1,63,,2021/03/28T15:45:28.495,0.000,2021/03/28T15:45:28.495,S0
192.168.0.33,192.168.0.255,55732,15600,17,1,63,,2021/03/28T15:45:34.496,0.000,2021/03/28T15:45:34.496,S0
192.168.0.33,192.168.0.255,39649,15600,17,1,63,,2021/03/28T15:45:40.497,0.000,2021/03/28T15:45:40.497,S0
192.168.0.33,192.168.0.255,56912,15600,17,1,63,,2021/03/28T15:45:46.498,0.000,2021/03/28T15:45:46.498,S0
192.168.0.33,192.168.0.255,39479,15600,17,1,63,,2021/03/28T15:45:52.501,0.000,2021/03/28T15:45:52.501,S0
192.168.0.18,192.168.0.255,138,138,17,1,229,,2021/03/28T15:45:57.474,0.000,2021/03/28T15:45:57.474,S0
192.168.0.33,192.168.0.255,52717,15600,17,1,63,,2021/03/28T15:45:58.499,0.000,2021/03/28T15:45:58.499,S0
192.168.0.33,192.168.0.255,50632,15600,17,1,63,,2021/03/28T15:46:04.500,0.000,2021/03/28T15:46:04.500,S0
192.168.0.33,192.168.0.255,47839,15600,17,1,63,,2021/03/28T15:46:10.501,0.000,2021/03/28T15:46:10.501,S0
192.168.0.33,192.168.0.255,56933,15600,17,1,63,,2021/03/28T15:46:16.502,0.000,2021/03/28T15:46:16.502,S0
192.168.0.33,192.168.0.255,50357,15600,17,1,63,,2021/03/28T15:46:22.505,0.000,2021/03/28T15:46:22.505,S0
192.168.0.33,192.168.0.255,55112,15600,17,1,63,,2021/03/28T15:46:28.503,0.000,2021/03/28T15:46:28.503,S0
192.168.0.33,192.168.0.255,58229,15600,17,1,63,,2021/03/28T15:46:34.504,0.000,2021/03/28T15:46:34.504,S0
192.168.0.33,192.168.0.255,33056,15600,17,1,63,,2021/03/28T15:46:40.505,0.000,2021/03/28T15:46:40.505,S0
192.168.0.33,192.168.0.255,54718,15600,17,1,63,,2021/03/28T15:46:46.506,0.000,2021/03/28T15:46:46.506,S0
192.168.0.33,192.168.0.255,57515,15600,17,1,63,,2021/03/28T15:46:52.509,0.000,2021/03/28T15:46:52.509,S0
192.168.0.33,192.168.0.255,50347,15600,17,1,63,,2021/03/28T15:46:58.508,0.000,2021/03/28T15:46:58.508,S0
192.168.0.33,192.168.0.255,46681,15600,17,1,63,,2021/03/28T15:47:04.509,0.000,2021/03/28T15:47:04.509,S0
192.168.0.33,192.168.0.255,48695,15600,17,1,63,,2021/03/28T15:47:10.510,0.000,2021/03/28T15:47:10.510,S0
192.168.0.33,192.168.0.10,46700,55292,17,1,440,,2021/03/28T15:47:10.757,0.000,2021/03/28T15:47:10.757,S0
192.168.0.33,192.168.0.10,60502,55292,17,1,440,,2021/03/28T15:47:11.772,0.000,2021/03/28T15:47:11.772,S0
192.168.0.21,192.168.0.255,137,137,17,15,1188,,2021/03/28T15:44:45.343,147.031,2021/03/28T15:47:12.374,S0
192.168.0.33,192.168.0.10,47688,55292,17,1,440,,2021/03/28T15:47:12.775,0.000,2021/03/28T15:47:12.775,S0
192.168.0.33,192.168.0.10,51867,55292,17,1,440,,2021/03/28T15:47:13.778,0.000,2021/03/28T15:47:13.778,S0
192.168.0.33,192.168.0.255,54529,15600,17,1,63,,2021/03/28T15:47:16.510,0.000,2021/03/28T15:47:16.510,S0
192.168.0.33,192.168.0.255,40423,15600,17,1,63,,2021/03/28T15:47:22.513,0.000,2021/03/28T15:47:22.513,S0
192.168.0.33,192.168.0.255,60836,15600,17,1,63,,2021/03/28T15:47:28.513,0.000,2021/03/28T15:47:28.513,S0
192.168.0.33,192.168.0.255,59801,15600,17,1,63,,2021/03/28T15:47:34.514,0.000,2021/03/28T15:47:34.514,S0
192.168.0.33,192.168.0.255,39521,15600,17,1,63,,2021/03/28T15:47:40.515,0.000,2021/03/28T15:47:40.515,S0
192.168.0.33,192.168.0.255,45470,15600,17,1,63,,2021/03/28T15:47:46.516,0.000,2021/03/28T15:47:46.516,S0
192.168.0.33,192.168.0.255,36096,15600,17,1,63,,2021/03/28T15:47:52.517,0.000,2021/03/28T15:47:52.517,S0
192.168.0.33,192.168.0.255,59403,15600,17,1,63,,2021/03/28T15:47:58.518,0.000,2021/03/28T15:47:58.518,S0
192.168.0.33,192.168.0.255,40614,15600,17,1,63,,2021/03/28T15:48:04.518,0.000,2021/03/28T15:48:04.518,S0
192.168.0.33,192.168.0.255,39052,15600,17,1,63,,2021/03/28T15:48:10.519,0.000,2021/03/28T15:48:10.519,S0
192.168.0.33,192.168.0.255,50425,15600,17,1,63,,2021/03/28T15:48:16.520,0.000,2021/03/28T15:48:16.520,S0
192.168.0.33,192.168.0.255,44425,15600,17,1,63,,2021/03/28T15:48:22.521,0.000,2021/03/28T15:48:22.521,S0
192.168.0.33,192.168.0.255,57687,15600,17,1,63,,2021/03/28T15:48:28.521,0.000,2021/03/28T15:48:28.521,S0
192.168.0.33,192.168.0.255,33940,15600,17,1,63,,2021/03/28T15:48:34.522,0.000,2021/03/28T15:48:34.522,S0
192.168.0.33,192.168.0.255,59766,15600,17,1,63,,2021/03/28T15:48:40.523,0.000,2021/03/28T15:48:40.523,S0
192.168.0.33,192.168.0.255,60189,15600,17,1,63,,2021/03/28T15:48:46.524,0.000,2021/03/28T15:48:46.524,S0
192.168.0.33,192.168.0.255,39787,15600,17,1,63,,2021/03/28T15:48:52.526,0.000,2021/03/28T15:48:52.526,S0
192.168.0.33,192.168.0.255,51978,15600,17,1,63,,2021/03/28T15:48:58.530,0.000,2021/03/28T15:48:58.530,S0
192.168.0.33,192.168.0.255,54500,15600,17,1,63,,2021/03/28T15:49:04.527,0.000,2021/03/28T15:49:04.527,S0
192.168.0.33,192.168.0.255,40982,15600,17,1,63,,2021/03/28T15:49:10.528,0.000,2021/03/28T15:49:10.528,S0
192.168.0.33,192.168.0.10,37379,59394,17,1,440,,2021/03/28T15:49:10.757,0.000,2021/03/28T15:49:10.757,S0
192.168.0.33,192.168.0.10,58522,59394,17,1,440,,2021/03/28T15:49:11.768,0.000,2021/03/28T15:49:11.768,S0
192.168.0.33,192.168.0.10,54494,59394,17,1,440,,2021/03/28T15:49:12.774,0.000,2021/03/28T15:49:12.774,S0
192.168.0.33,192.168.0.10,52399,59394,17,1,440,,2021/03/28T15:49:13.789,0.000,2021/03/28T15:49:13.789,S0
192.168.0.33,192.168.0.255,57839,15600,17,1,63,,2021/03/28T15:49:16.529,0.000,2021/03/28T15:49:16.529,S0
192.168.0.33,192.168.0.255,50254,15600,17,1,63,,2021/03/28T15:49:22.530,0.000,2021/03/28T15:49:22.530,S0
192.168.0.33,192.168.0.255,60877,15600,17,1,63,,2021/03/28T15:49:28.531,0.000,2021/03/28T15:49:28.531,S0
192.168.0.33,192.168.0.255,46858,15600,17,1,63,,2021/03/28T15:49:34.532,0.000,2021/03/28T15:49:34.532,S0
192.168.0.33,192.168.0.255,43373,15600,17,1,63,,2021/03/28T15:49:40.533,0.000,2021/03/28T15:49:40.533,S0
192.168.0.33,192.168.0.255,35447,15600,17,1,63,,2021/03/28T15:49:46.534,0.000,2021/03/28T15:49:46.534,S0
192.168.0.33,192.168.0.255,43777,15600,17,1,63,,2021/03/28T15:49:52.535,0.000,2021/03/28T15:49:52.535,S0
192.168.0.33,192.168.0.255,46424,15600,17,1,63,,2021/03/28T15:49:58.536,0.000,2021/03/28T15:49:58.536,S0
192.168.0.33,192.168.0.255,58949,15600,17,1,63,,2021/03/28T15:50:04.536,0.000,2021/03/28T15:50:04.536,S0
192.168.0.33,192.168.0.255,56689,15600,17,1,63,,2021/03/28T15:50:10.538,0.000,2021/03/28T15:50:10.538,S0
192.168.0.33,192.168.0.255,40281,15600,17,1,63,,2021/03/28T15:50:16.539,0.000,2021/03/28T15:50:16.539,S0
192.168.0.33,192.168.0.255,55946,15600,17,1,63,,2021/03/28T15:50:22.540,0.000,2021/03/28T15:50:22.540,S0
192.168.0.33,192.168.0.255,55751,15600,17,1,63,,2021/03/28T15:50:28.541,0.000,2021/03/28T15:50:28.541,S0
192.168.0.33,192.168.0.255,52887,15600,17,1,63,,2021/03/28T15:50:34.541,0.000,2021/03/28T15:50:34.541,S0
192.168.0.33,192.168.0.255,36795,15600,17,1,63,,2021/03/28T15:50:40.542,0.000,2021/03/28T15:50:40.542,S0
192.168.0.33,192.168.0.255,46801,15600,17,1,63,,2021/03/28T15:50:46.543,0.000,2021/03/28T15:50:46.543,S0
192.168.0.33,192.168.0.255,33829,15600,17,1,63,,2021/03/28T15:50:52.544,0.000,2021/03/28T15:50:52.544,S0
192.168.0.33,192.168.0.255,46460,15600,17,1,63,,2021/03/28T15:50:58.545,0.000,2021/03/28T15:50:58.545,S0
192.168.0.33,192.168.0.255,57901,15600,17,1,63,,2021/03/28T15:51:04.546,0.000,2021/03/28T15:51:04.546,S0
192.168.0.33,192.168.0.255,58054,15600,17,1,63,,2021/03/28T15:51:10.547,0.000,2021/03/28T15:51:10.547,S0
192.168.0.33,192.168.0.10,41778,58454,17,1,440,,2021/03/28T15:51:10.765,0.000,2021/03/28T15:51:10.765,S0
192.168.0.33,192.168.0.10,37980,58454,17,1,440,,2021/03/28T15:51:11.765,0.000,2021/03/28T15:51:11.765,S0
192.168.0.33,192.168.0.10,36827,58454,17,1,440,,2021/03/28T15:51:12.770,0.000,2021/03/28T15:51:12.770,S0
192.168.0.33,192.168.0.10,39157,58454,17,1,440,,2021/03/28T15:51:13.777,0.000,2021/03/28T15:51:13.777,S0
192.168.0.33,192.168.0.255,53443,15600,17,1,63,,2021/03/28T15:51:16.548,0.000,2021/03/28T15:51:16.548,S0
192.168.0.33,192.168.0.255,44462,15600,17,1,63,,2021/03/28T15:51:22.548,0.000,2021/03/28T15:51:22.548,S0
192.168.0.33,192.168.0.255,57451,15600,17,1,63,,2021/03/28T15:51:28.549,0.000,2021/03/28T15:51:28.549,S0
192.168.0.33,192.168.0.255,33652,15600,17,1,63,,2021/03/28T15:51:34.550,0.000,2021/03/28T15:51:34.550,S0
192.168.0.33,192.168.0.255,59807,15600,17,1,63,,2021/03/28T15:51:40.551,0.000,2021/03/28T15:51:40.551,S0
192.168.0.33,192.168.0.255,58678,15600,17,1,63,,2021/03/28T15:51:46.552,0.000,2021/03/28T15:51:46.552,S0
192.168.0.33,192.168.0.255,49467,15600,17,1,63,,2021/03/28T15:51:52.553,0.000,2021/03/28T15:51:52.553,S0
192.168.0.33,192.168.0.255,40925,15600,17,1,63,,2021/03/28T15:51:58.554,0.000,2021/03/28T15:51:58.554,S0
192.168.0.33,192.168.0.255,33388,15600,17,1,63,,2021/03/28T15:59:58.631,0.000,2021/03/28T15:59:58.631,S0
::,ff02::16,0,36608,58,2,192,,2021/03/28T15:17:00.794,0.150,2021/03/28T15:17:00.944,S0
::,ff02::1:ffdc:689c,0,34560,58,1,72,,2021/03/28T15:17:01.194,0.000,2021/03/28T15:17:01.194,S0
fe80::34f8:30c9:27dc:689c,ff02::16,0,36608,58,2,192,,2021/03/28T15:17:02.264,0.720,2021/03/28T15:17:02.984,S0
fe80::34f8:30c9:27dc:689c,ff02::fb,5353,5353,17,2,382,,2021/03/28T15:17:02.954,2.219,2021/03/28T15:17:05.173,S0
fe80::34f8:30c9:27dc:689c,ff02::2,0,34048,58,4,224,,2021/03/28T15:17:02.265,12.004,2021/03/28T15:17:14.269,S0
192.169.0.10,224.0.0.251,5353,5353,17,15,2089,,2021/03/28T15:17:01.033,14.971,2021/03/28T15:17:16.004,S0
fe80::9050:30ff:fe8e:c118,ff02::2,0,34048,58,4,224,,2021/03/28T15:19:53.635,787.091,2021/03/28T15:33:00.726,S0
fe80::6b1:a1ff:fe86:b8c8,ff02::2,0,34048,58,1,56,,2021/03/28T15:36:04.352,0.000,2021/03/28T15:36:04.352,S0
0.0.0.0,255.255.255.255,68,67,17,33,12138,,2021/03/28T15:17:01.678,1788.315,2021/03/28T15:46:49.993,S0
192.169.0.10,224.0.0.22,0,0,2,17,680,,2021/03/28T15:17:58.264,1748.480,2021/03/28T15:47:06.744,S0
fe80::9050:30ff:fe8e:c118,ff02::2,0,34048,58,1,56,,2021/03/28T15:45:25.365,0.000,2021/03/28T15:45:25.365,S0
194.168.4.100,192.168.0.10,53,49352,17,1,76,,2021/03/28T16:00:56.606,0.000,2021/03/28T16:00:56.606,S0
194.168.4.100,192.168.0.10,53,54913,17,1,194,,2021/03/28T16:00:56.640,0.000,2021/03/28T16:00:56.640,S0
194.168.4.100,192.168.0.10,53,63741,17,1,189,,2021/03/28T16:00:57.352,0.000,2021/03/28T16:00:57.352,S0
194.168.4.100,192.168.0.10,53,63422,17,1,73,,2021/03/28T16:00:58.480,0.000,2021/03/28T16:00:58.480,S0
216.58.210.46,192.168.0.10,443,63424,17,29,24832,,2021/03/28T16:00:58.520,0.060,2021/03/28T16:00:58.580,S0
216.58.212.246,192.168.0.10,443,63423,17,17,5780,,2021/03/28T16:00:58.506,0.086,2021/03/28T16:00:58.592,S0
216.58.198.164,192.168.0.10,443,59756,17,374,344603,,2021/03/28T16:00:53.140,10.095,2021/03/28T16:01:03.235,S0
194.168.4.100,192.168.0.10,53,57732,17,1,112,,2021/03/28T16:01:03.324,0.000,2021/03/28T16:01:03.324,S0
194.168.8.100,192.168.0.10,53,57732,17,1,112,,2021/03/28T16:01:03.330,0.000,2021/03/28T16:01:03.330,S0
194.168.4.100,192.168.0.10,53,65448,17,1,112,,2021/03/28T16:01:03.340,0.000,2021/03/28T16:01:03.340,S0
194.168.4.100,192.168.0.10,53,53798,17,1,97,,2021/03/28T16:01:04.178,0.000,2021/03/28T16:01:04.178,S0
194.168.4.100,192.168.0.10,53,55543,17,1,146,,2021/03/28T16:01:04.379,0.000,2021/03/28T16:01:04.379,S0
194.168.4.100,192.168.0.10,53,49972,17,1,139,,2021/03/28T16:01:04.550,0.000,2021/03/28T16:01:04.550,S0
194.168.4.100,192.168.0.10,53,51052,17,1,154,,2021/03/28T16:01:04.744,0.000,2021/03/28T16:01:04.744,S0
104.26.6.104,192.168.0.10,443,65450,17,285,325257,,2021/03/28T16:01:03.803,1.087,2021/03/28T16:01:04.890,S0
194.168.4.100,192.168.0.10,53,63140,17,1,113,,2021/03/28T16:01:05.441,0.000,2021/03/28T16:01:05.441,S0
194.168.4.100,192.168.0.10,53,54359,17,1,146,,2021/03/28T16:01:05.467,0.000,2021/03/28T16:01:05.467,S0
194.168.4.100,192.168.0.10,53,60559,17,1,113,,2021/03/28T16:01:06.052,0.000,2021/03/28T16:01:06.052,S0
194.168.4.100,192.168.0.10,53,50658,17,1,116,,2021/03/28T16:01:06.170,0.000,2021/03/28T16:01:06.170,S0
194.168.4.100,192.168.0.10,53,64790,17,1,186,,2021/03/28T16:01:07.684,0.000,2021/03/28T16:01:07.684,S0
194.168.4.100,192.168.0.10,53,51217,17,1,77,,2021/03/28T16:02:27.298,0.000,2021/03/28T16:02:27.298,S0
142.250.180.14,192.168.0.10,443,51218,17,9,3544,,2021/03/28T16:02:27.334,0.063,2021/03/28T16:02:27.397,S0
194.168.4.100,192.168.0.10,53,64457,17,1,191,,2021/03/28T16:02:35.296,0.000,2021/03/28T16:02:35.296,S0
194.168.4.100,192.168.0.10,53,64799,17,1,119,,2021/03/28T16:02:35.301,0.000,2021/03/28T16:02:35.301,S0
194.168.4.100,192.168.0.10,53,62657,17,1,117,,2021/03/28T16:02:35.895,0.000,2021/03/28T16:02:35.895,S0
194.168.4.100,192.168.0.10,53,61008,17,1,117,,2021/03/28T16:02:35.908,0.000,2021/03/28T16:02:35.908,S0
194.168.4.100,192.168.0.10,53,60573,17,1,156,,2021/03/28T16:02:36.283,0.000,2021/03/28T16:02:36.283,S0
194.168.4.100,192.168.0.10,53,51350,17,1,166,,2021/03/28T16:02:37.669,0.000,2021/03/28T16:02:37.669,S0
216.58.198.164,192.168.0.10,443,51220,17,34,7687,,2021/03/28T16:02:35.224,5.811,2021/03/28T16:02:41.035,S0
194.168.4.100,192.168.0.10,53,62547,17,1,89,,2021/03/28T16:02:41.094,0.000,2021/03/28T16:02:41.094,S0
194.168.4.100,192.168.0.10,53,65333,17,1,196,,2021/03/28T16:02:41.143,0.000,2021/03/28T16:02:41.143,S0
194.168.4.100,192.168.0.10,53,64248,17,1,89,,2021/03/28T16:02:41.245,0.000,2021/03/28T16:02:41.245,S0
194.168.4.100,192.168.0.10,53,62210,17,1,114,,2021/03/28T16:02:41.698,0.000,2021/03/28T16:02:41.698,S0
194.168.4.100,192.168.0.10,53,55951,17,1,100,,2021/03/28T16:02:41.703,0.000,2021/03/28T16:02:41.703,S0
194.168.4.100,192.168.0.10,53,60790,17,1,114,,2021/03/28T16:02:41.726,0.000,2021/03/28T16:02:41.726,S0
194.168.4.100,192.168.0.10,53,51147,17,1,215,,2021/03/28T16:02:41.732,0.000,2021/03/28T16:02:41.732,S0
194.168.4.100,192.168.0.10,53,65120,17,1,87,,2021/03/28T16:02:46.140,0.000,2021/03/28T16:02:46.140,S0
194.168.4.100,192.168.0.10,53,55790,17,1,109,,2021/03/28T16:02:46.141,0.000,2021/03/28T16:02:46.141,S0
194.168.4.100,192.168.0.10,53,56492,17,1,123,,2021/03/28T16:02:46.145,0.000,2021/03/28T16:02:46.145,S0
194.168.4.100,192.168.0.10,53,64503,17,1,164,,2021/03/28T16:02:46.161,0.000,2021/03/28T16:02:46.161,S0
194.168.4.100,192.168.0.10,53,56250,17,1,100,,2021/03/28T16:02:46.823,0.000,2021/03/28T16:02:46.823,S0
194.168.4.100,192.168.0.10,53,57747,17,1,68,,2021/03/28T16:03:27.266,0.000,2021/03/28T16:03:27.266,S0
194.168.4.100,192.168.0.10,53,55625,17,1,178,,2021/03/28T16:03:27.369,0.000,2021/03/28T16:03:27.369,S0
194.168.4.100,192.168.0.10,53,51067,17,1,138,,2021/03/28T16:03:52.156,0.000,2021/03/28T16:03:52.156,S0
194.168.4.100,192.168.0.10,53,64602,17,1,132,,2021/03/28T16:03:52.332,0.000,2021/03/28T16:03:52.332,S0
194.168.4.100,192.168.0.10,53,54132,17,1,132,,2021/03/28T16:03:52.756,0.000,2021/03/28T16:03:52.756,S0
194.168.4.100,192.168.0.10,53,59755,17,2,214,,2021/03/28T16:00:53.113,179.889,2021/03/28T16:03:53.002,S0
194.168.4.100,192.168.0.10,53,49772,17,1,166,,2021/03/28T16:03:53.008,0.000,2021/03/28T16:03:53.008,S0
194.168.4.100,192.168.0.10,53,55445,17,1,190,,2021/03/28T16:03:53.026,0.000,2021/03/28T16:03:53.026,S0
194.168.4.100,192.168.0.10,53,58505,17,1,119,,2021/03/28T16:03:53.037,0.000,2021/03/28T16:03:53.037,S0
194.168.4.100,192.168.0.10,53,55231,17,1,158,,2021/03/28T16:03:53.041,0.000,2021/03/28T16:03:53.041,S0
194.168.4.100,192.168.0.10,53,56555,17,1,132,,2021/03/28T16:03:53.446,0.000,2021/03/28T16:03:53.446,S0
194.168.4.100,192.168.0.10,53,61804,17,1,169,,2021/03/28T16:03:54.378,0.000,2021/03/28T16:03:54.378,S0
194.168.4.100,192.168.0.10,53,56167,17,1,72,,2021/03/28T16:04:37.307,0.000,2021/03/28T16:04:37.307,S0
194.168.4.100,192.168.0.10,53,57786,17,1,189,,2021/03/28T16:05:01.344,0.000,2021/03/28T16:05:01.344,S0
194.168.4.100,192.168.0.10,53,54280,17,1,102,,2021/03/28T16:05:09.470,0.000,2021/03/28T16:05:09.470,S0
194.168.4.100,192.168.0.10,53,58414,17,1,81,,2021/03/28T16:06:26.746,0.000,2021/03/28T16:06:26.746,S0
194.168.4.100,192.168.0.10,53,50494,17,1,78,,2021/03/28T16:06:48.419,0.000,2021/03/28T16:06:48.419,S0
194.168.4.100,192.168.0.10,53,61359,17,1,78,,2021/03/28T16:06:48.440,0.000,2021/03/28T16:06:48.440,S0
194.168.4.100,192.168.0.10,53,60938,17,1,196,,2021/03/28T16:06:48.447,0.000,2021/03/28T16:06:48.447,S0
194.168.4.100,192.168.0.10,53,49669,17,1,116,,2021/03/28T16:06:48.853,0.000,2021/03/28T16:06:48.853,S0
194.168.4.100,192.168.0.10,53,50463,17,1,96,,2021/03/28T16:06:49.160,0.000,2021/03/28T16:06:49.160,S0
194.168.4.100,192.168.0.10,53,53757,17,1,76,,2021/03/28T16:06:49.310,0.000,2021/03/28T16:06:49.310,S0
216.58.198.164,192.168.0.10,443,53758,17,13,10457,,2021/03/28T16:06:49.337,0.037,2021/03/28T16:06:49.374,S0
172.217.169.3,192.168.0.10,443,60939,17,256,323872,,2021/03/28T16:06:48.780,1.020,2021/03/28T16:06:49.800,S0
194.168.4.100,192.168.0.10,53,59338,17,1,77,,2021/03/28T16:06:50.625,0.000,2021/03/28T16:06:50.625,S0
142.250.180.14,192.168.0.10,443,59339,17,9,3194,,2021/03/28T16:06:50.653,0.063,2021/03/28T16:06:50.716,S0
194.168.4.100,192.168.0.10,53,56676,17,2,315,,2021/03/28T16:03:53.005,180.010,2021/03/28T16:06:53.015,S0
194.168.4.100,192.168.0.10,53,58262,17,1,109,,2021/03/28T16:06:53.040,0.000,2021/03/28T16:06:53.040,S0
216.58.213.14,192.168.0.10,443,58263,17,8,5115,,2021/03/28T16:06:53.061,0.071,2021/03/28T16:06:53.132,S0
194.168.4.100,192.168.0.10,53,52341,17,1,77,,2021/03/28T16:06:53.232,0.000,2021/03/28T16:06:53.232,S0
194.168.4.100,192.168.0.10,53,59215,17,1,98,,2021/03/28T16:06:53.237,0.000,2021/03/28T16:06:53.237,S0
194.168.4.100,192.168.0.10,53,61702,17,1,77,,2021/03/28T16:06:53.238,0.000,2021/03/28T16:06:53.238,S0
216.58.213.99,192.168.0.10,443,61704,17,6,2517,,2021/03/28T16:06:53.270,0.046,2021/03/28T16:06:53.316,S0
216.58.212.227,192.168.0.10,443,61703,17,52,62143,,2021/03/28T16:06:53.263,0.099,2021/03/28T16:06:53.362,S0
142.250.180.14,192.168.0.10,443,59340,17,15,7818,,2021/03/28T16:06:50.701,2.759,2021/03/28T16:06:53.460,S0
216.58.204.1,192.168.0.10,443,49670,17,13,3129,,2021/03/28T16:06:48.883,4.646,2021/03/28T16:06:53.529,S0
216.58.212.227,192.168.0.10,443,61705,17,88,108082,,2021/03/28T16:06:53.556,0.117,2021/03/28T16:06:53.673,S0
172.217.169.3,192.168.0.10,443,61706,17,11,6198,,2021/03/28T16:06:53.907,0.072,2021/03/28T16:06:53.979,S0
194.168.4.100,192.168.0.10,53,58241,17,1,185,,2021/03/28T16:06:54.040,0.000,2021/03/28T16:06:54.040,S0
194.168.4.100,192.168.0.10,53,60649,17,1,206,,2021/03/28T16:06:54.062,0.000,2021/03/28T16:06:54.062,S0
194.168.4.100,192.168.0.10,53,60648,17,1,227,,2021/03/28T16:06:54.689,0.000,2021/03/28T16:06:54.689,S0
194.168.4.100,192.168.0.10,53,61243,17,1,193,,2021/03/28T16:06:54.901,0.000,2021/03/28T16:06:54.901,S0
194.168.4.100,192.168.0.10,53,55017,17,1,104,,2021/03/28T16:06:55.023,0.000,2021/03/28T16:06:55.023,S0
